thecastlemade@gmail.com,herher,clickedtapped,Null,2018-04-21,5013607,"""Yes, yes, it's all very sad, but get a grip on yourself, Hagrid, or we'll be found,"" Professor McGonagall whispered, patting Hagrid gingerly on the arm as Dumbledore stepped over the low garden wall and walked to the front door. He laid Harry gently on the doorstep, took a letter out of his cloak, tucked it inside Harry's blankets, and then came back to the other two. For a full minute the three of them stood and looked at the little bundle; Hagrid's shoulders shook, Professor McGonagall blinked furiously, and the twinkling light that usually shone from Dumbledore's eyes seemed to have gone out. 
",false,false,podcasts,false
yescarefullyof@gmail.com,HarryI,theagain,Null,2017-03-08,8302894,"""It's obvious,"" said Ron. ""You can pretend to be waiting for Professor Flitwick, you know."" He put on a high voice, ""'Oh Professor Flitwick, I'm so worried, I think I got question fourteen b wrong....'“ 
",false,true,etc,false
andoutWeasley@gmail.com,Harryand,justit,Null,2015-05-07,910569,"He started to walk toward it. People jostled him on their way to platforms nine and ten. Harry walked more quickly. He was going to smash right into that barrier and then he'd be in trouble -- leaning forward on his cart, he broke into a heavy run -- the barrier was coming nearer and nearer -- he wouldn't be able to stop -- the cart was out of control -- he was a foot away -- he closed his eyes ready for the crash -- It didn't come... he kept on running... he opened his eyes. A scarlet steam engine was waiting next to a platform packed with people. A sign overhead said Hogwarts Express, eleven O'clock. Harry looked behind him and saw a wrought-iron archway where the barrier had been, with the words Platform Nine and Three-Quarters on it, He had done it. 
",false,true,etc,false
hearfnever@gmail.com,leftone,exceptNeville,Null,2015-04-18,8040786,"""LIAR!"" Harry shouted suddenly. 
",false,true,gaming,true
havecupboardhead@gmail.com,heup,ofknows,Null,2011-10-22,6856962,"""I would prefer you to call me Sir Nicholas de Mimsy --"" the ghost began stiffly, but sandy-haired Seamus Finnigan interrupted. 
",false,true,etc,false
saidsoundsfrom@gmail.com,practicingHe's,RonHarry,Null,2016-09-09,8314777,"CHAPTER FIFTEEN 
",false,false,irl,false
iftoof@gmail.com,notbetween,Heis,Null,2010-10-13,2084855,"A loud, rude sound, like the air being let out of a balloon, answered. 
",false,false,etc,false
FlameleitherMuggle@gmail.com,HarryI,saidI,Null,2014-05-27,3273152,"To his surprise, Hagrid chuckled. 
",false,false,irl,false
donastyup@gmail.com,whereand,beetas,Null,2018-07-10,4679898,"as he worked, and jumped at small noises. 
",false,false,gaming,false
callinghehe@gmail.com,furiouscome,backwere,Null,2011-07-02,6635997,"""Always the innocent are the first victims,"" he said. ""So it has been for ages past, so it is now."" 
",false,true,irl,true
ofactingone@gmail.com,andhave,allin,Null,2013-05-03,7772208,"Harry pulled back his bangs to show the lightning scar. Ron stared. 
",false,true,gaming,true
tamewasfingers@gmail.com,TWELVEat,floorscar,Null,2017-03-12,7692717,"""He might have died and you wouldn't know the difference,"" said Ron in disgust. ""I tried to turn him yellow yesterday to make him more interesting, but the spell didn't work. I'll show you, look..."" 
",false,false,podcasts,false
andDursleysrain@gmail.com,Seamushe,Flamelbe,Null,2014-01-04,8244413,"A pink-faced girl with blonde pigtails stumbled out of line, put on the hat, which fell right down over her eyes, and sat down. A moments pause -- ""HUFFLEPUFF!"" shouted the hat. 
",false,false,gaming,false
TheremindQuidditch@gmail.com,thatthat,willsnuffbox,Null,2015-08-09,1614246,"""Why?"" panted Hermione, hurrying to keep up. 
",false,false,irl,false
twoWhatbe@gmail.com,toleaning,wantwere,Null,2016-01-16,7142308,"""No,"" said Harry, feeling more stupid by the minute. 
",false,false,podcasts,false
gowavedthink@gmail.com,ideaurged,frombroom,Null,2012-07-23,7513355,"""Don't tell me what I can and can't do, Potter. Now get back to bed, all of you. I've never been more ashamed of Gryffindor students."" 
",false,false,podcasts,false
elsemissingby@gmail.com,gladHarry,getas,Null,2012-05-20,7959494,"""Er -- Yes, I think so,"" said Ron. ""I think Mom's got a second cousin who's an accountant, but we never talk about him."" 
",false,true,science,false
upwokeMr@gmail.com,Spellssome,sonbeen,Null,2010-02-26,6790048,"""Doris Crockford, Mr. Potter, can't believe I'm meeting you at last."" 
",false,false,irl,false
holidayshowGran@gmail.com,theopened,ofdrink,Null,2010-07-23,2200371,"The baby banged its tail on the wall, making the windows rattle. Harry and Hermione walked back to the castle feeling Saturday couldn't come quickly enough. 
",false,true,podcasts,false
youthata@gmail.com,everyonedamn,aDudley,Null,2012-11-06,1863244,"I never know,"" Harry called to Hagrid over the noise of the cart, ""what's the difference between a stalagmite and a stalactite?"" 
",false,false,podcasts,false
joinhiscall@gmail.com,certainlyway,leftHarry,Null,2013-08-25,10554,"I haven't eaten for nearly four hundred years,"" said the ghost. ""I don't need to, of course, but one does miss it. I don't think I've in troduced myself? Sir Nicholas de Mimsy-Porpington at your service. Resident ghost of Gryffindor Tower."" 
",false,true,creative,false
evensprintedthat@gmail.com,endlessfour,therehere,Null,2010-01-02,6553712,"""Oy, Fred! C'mere and help!"" 
",false,false,podcasts,false
Hermionedoortook@gmail.com,bityears,ruinedHarry,Null,2016-04-21,6062700,"And then they heard it -- a low grunting, and the shuffling footfalls of gigantic feet. Ron pointed -- at the end of a passage to the left, something huge was moving toward them. They shrank into the shadows and watched as it emerged into a patch of moonlight. 
",false,false,etc,false
thehissaid@gmail.com,start-of-termAs,atknuckles,Null,2012-07-27,285226,"Harry laughed, but he was one of the few who did. 
",false,true,science,false
don'tonlynever@gmail.com,cleanand,downwings,Null,2016-06-06,1998220,"Slowly, the room emptied as people drifted off to bed. 
",false,true,creative,false
alsoPomfreyknot@gmail.com,theThat,drewthat,Null,2013-07-08,6570073,"""Hope to see you in Hufflepuff!"" said the Friar. ""My old house, you know."" 
",false,true,irl,true
ittheretime@gmail.com,we'rehim,heedagain,Null,2013-08-01,614326,"There was no mistaking that silver beard. 
",false,false,creative,false
Whatperhapsfudge@gmail.com,onare,Hermionehe,Null,2012-01-14,5275241,"""Wow,"" said Ron. He sat and stared at Harry for a few moments, then, as though he had suddenly realized what he was doing, he looked quickly out of the window again. 
",false,true,gaming,false
hadWhyit's@gmail.com,weirdthe,punishedHogwarts,Null,2012-09-25,6461974,"""Sorry,"" he said, ""but have you seen a toad at all?"" 
",false,true,podcasts,false
waysdoorsand@gmail.com,starea,four-posterstarting,Null,2015-04-18,2134180,"Suddenly, in a clearing ahead, something definitely moved. 
",false,false,irl,false
baldcrammedtwins@gmail.com,thissmuggle,sawchamber,Null,2013-10-14,6830252,"""It's gettin' late and we've got lots ter do tomorrow,"" said Hagrid loudly. ""Gotta get up ter town, get all yer books an' that."" 
",false,false,podcasts,false
sheaThey@gmail.com,themwho,bentinto,Null,2011-11-17,8257114,"CHAPTER SEVEN 
",false,false,podcasts,false
stopsaidthe@gmail.com,televisionnettle,Unclenow,Null,2013-11-01,130771,"When they knocked on the door of the gamekeeper's hut an hour later, they were surprised to see that all the curtains were closed. Hagrid called ""Who is it?"" before he let them in, and then shut the door quickly behind them. 
",false,true,gaming,false
ButAlldidn't@gmail.com,thelooked,willcome,Null,2015-01-01,1271237,"A pink-faced girl with blonde pigtails stumbled out of line, put on the hat, which fell right down over her eyes, and sat down. A moments pause -- ""HUFFLEPUFF!"" shouted the hat. 
",false,false,science,false
almostmistletoeagain@gmail.com,ifgoing,tiredletting,Null,2010-07-24,7295231,"""We won! You won! We won!"" shouted Ron, thumping Harry on the back. ""And I gave Malfoy a black eye, and Neville tried to take on Crabbe and Goyle single-handed! He's still out cold but Madam Pomftey says he'll be all right - talk about showing Slytherin! Everyone's waiting for you in the common room, we're having a party, Fred and George stole some cakes and stuff from the kitchens."" 
",false,true,science,true
sniffingthesqueaked@gmail.com,fromin,catchcat,Null,2012-02-20,472271,"""Aargh! It's all right, he only got my boot -- jus' playin' -- he's only a baby, after all."" 
",false,true,creative,false
towerneveryou@gmail.com,toreddish,sheout,Null,2016-03-02,2842440,"Professor McGonagall sniffed angrily. 
",false,false,gaming,false
birthdaysheBooks@gmail.com,tellyeh,longI,Null,2010-08-11,4412347,"Another time, Aunt Petunia had been trying to force him into a revolting old sweater of Dudley's (brown with orange puff balls) -- The harder she tried to pull it over his head, the smaller it seemed to become, until finally it might have fitted a hand puppet, but certainly wouldn't fit Harry. Aunt Petunia had decided it must have shrunk in the wash and, to his great relief, Harry wasn't punished. 
",false,false,podcasts,false
nosearose@gmail.com,wascorridor,threefell,Null,2015-09-25,4963436,"Even worse than Peeves, if that was possible, was the caretaker, Argus Filch. Harry and Ron managed to get on the wrong side of him on their very first morning. Filch found them trying to force their way through a door that unluckily turned out to be the entrance to the out-of-bounds corridor on the third floor. He wouldn't believe they were lost, was sure they were trying to break into it on purpose, and was threatening to lock them in the dungeons when they were rescued by Professor Quirrell, who was passing. 
",false,false,podcasts,false
tablesThetight@gmail.com,hitmust,saidPeople,Null,2016-07-18,5722113,"""Now, wait quietly, Potter. I need to examine this interesting mirror. 
",false,false,irl,false
yesterdayusualthe@gmail.com,Isince,wholelike,Null,2012-05-15,5711171,"""We can only guess,"" said Dumbledore. ""We may never know."" 
",false,false,etc,false
atwasand@gmail.com,couldchances,eclairsto,Null,2017-01-01,1981545,"Three of them are called Chasers."" 
",false,false,etc,false
goneyounote@gmail.com,ofit,andand,Null,2012-11-17,3346234,"""Dad!"" said Dudley suddenly. ""Dad, Harry's got something!"" 
",false,false,irl,false
soundahis@gmail.com,birthdayget,moreand,Null,2010-10-14,7913512,"""I tell you, we're going to win that Quidditch cup for sure this year,"" 
",false,false,gaming,false
atagstapping@gmail.com,Hagridseen,cardslucky,Null,2012-02-08,5963734,"""Oooooooh!"" he said, with an evil cackle. ""Ickle Firsties! What fun!"" 
",false,false,etc,false
awayarguingof@gmail.com,ninesaid,righthe,Null,2016-08-26,4940216,"To his surprise, Hagrid chuckled. 
",false,false,creative,false
himhoweveryou@gmail.com,explainingAs,otherI'd,Null,2018-04-04,6416051,"I won't let you do it,"" he said, hurrying to stand in front of the portrait hole. ""I'll -- I'll fight you!"" 
",false,false,etc,false
weintoto@gmail.com,opinionthings,tergotten,Null,2010-05-23,3225655,"Professor McGonagall had come around the week before, making a list of students who would be staying for the holidays, and Harry had signed up at once. He didn't feel sorry for himself at all; this would probably be the best Christmas he'd ever had. Ron and his brothers were staying, too, because Mr. and Mrs. Weasley were going to Romania to visit Charlie. 
",false,false,science,false
startedofblossoming@gmail.com,owninvisible,didn'tthe,Null,2012-04-17,3275293,"""Oh, we're not working,"" Harry told him brightly. ""Ever since you mentioned Nicolas Flamel we've been trying to find out who he is."" 
",false,true,creative,false
torturesomeyes@gmail.com,booksfollow,hisa,Null,2017-08-19,7464277,"""Even if I could, I wouldn't. Scars can come in handy. I have one myself above my left knee that is a perfect map of the London Underground. Well -- give him here, Hagrid -- we'd better get this over with."" 
",false,false,science,false
thewasthey're@gmail.com,King'sPiers,totricked,Null,2013-02-12,5980208,"""Yeh could've died!"" sobbed Hagrid. ""An' don' say the name!"" 
",false,false,etc,false
andhislong@gmail.com,turnedback,towersaid,Null,2012-02-04,3132998,"""... and until Hagrid told me, I didn't know anything about be ing a wizard or about my parents or Voldemort"" 
",false,false,creative,false
voicefeatherthey@gmail.com,theirhere,washole,Null,2018-03-10,5033202,"a Black boy even taller than Ron, joined Harry at the Gryffindor table. 
",false,false,science,false
gloomyarewere@gmail.com,burstlooking,pairwalking,Null,2018-09-01,2669669,"""But I heard you a few days ago, sobbing -- I thought Snape was threatening you...."" 
",false,false,science,false
toithis@gmail.com,nowknow,fordone,Null,2012-02-27,412805,"""Should tell Filch, I should,"" said Peeves in a saintly voice, but his eyes glittered wickedly. ""It's for your own good, you know."" 
",false,false,podcasts,false
soareto@gmail.com,allat,Professorgreen,Null,2014-04-14,6956883,"""Not fast enough,"" said Hagrid. ""It's not easy ter catch a unicorn, they're powerful magic creatures. I never knew one ter be hurt before."" 
",false,false,gaming,false
questionsTerrybills@gmail.com,theyhim,howeverfriends,Null,2014-03-22,1454225,"""Mars is bright tonight,"" Ronan repeated, while Hagrid watched him impatiently. ""Unusually bright."" 
",false,false,etc,false
letrememberthe@gmail.com,drinkerhis,saidus,Null,2016-07-14,2907306,"""Welcome,"" he said. ""Welcome to a new year at Hogwarts! Before we begin our banquet, I would like to say a few words. And here they are: Nitwit! Blubber! Oddment! Tweak! ""Thank you!"" 
",false,false,podcasts,false
muchDumbledorecalled@gmail.com,minuteshis,couldn'tsprinting,Null,2014-02-21,1878372,"""Bad news, Vernon,"" she said. ""Mrs. Figg's broken her leg. She can't take him."" She jerked her head in Harry's direction. 
",false,true,irl,false
behindpocketsman@gmail.com,felldo,andwas,Null,2013-07-15,220980,"""You got there? You got Hermione's owl?"" 
",false,true,podcasts,false
strangeandbusiness@gmail.com,andhe,JOURNEYhim,Null,2010-06-09,5802383,"""Follow me! Stick together, first years! No need to fear the troll if you follow my orders! Stay close behind me, now. Make way, first years coming through! Excuse me, I'm a prefect!"" 
",false,false,podcasts,false
anddownout@gmail.com,unicornThat's,Erangrily,Null,2014-08-06,1126645,"""I don't care if Malfoy has, but if something's got Neville... it's our fault he's here in the first place."" 
",false,false,podcasts,false
intousto@gmail.com,desperatehis,moreis,Null,2011-10-20,1614889,"""When I call your name, you will put on the hat and sit on the stool to be sorted,"" she said. ""Abbott, Hannah!"" 
",false,false,creative,false
thoughtoutAunt@gmail.com,MrHe,booksDudley,Null,2012-09-03,4754447,"Uncle Vernon grunted again. 
",false,false,irl,false
theIare@gmail.com,Harry'sof,ayourselves,Null,2015-04-05,2939104,"Hermione always liked to go through their exam papers afterward, but Ron said this made him feel ill, so they wandered down to the lake and flopped under a tree. The Weasley twins and Lee Jordan were tickling the tentacles of a giant squid, which was basking in the warm shallows. ""No more studying,"" Ron sighed happily, stretching out on the grass. ""You could look more cheerful, Harry, we've got a week before we find out how badly we've done, there's no need to worry yet."" 
",false,false,podcasts,false
Professoraroundgoing@gmail.com,werethe,madedidn't,Null,2010-04-08,811213,"""Yeah -- so yeh'd be mad ter try an' rob it, I'll tell yeh that. Never mess with goblins, Harry. Gringotts is the safest place in the world fer anything yeh want ter keep safe -- 'cept maybe Hogwarts. As a matter o' fact, I gotta visit Gringotts anyway. Fer Dumbledore. Hogwarts business."" Hagrid drew himself up proudly. ""He usually gets me ter do important stuff fer him. Fetchin' you gettin' things from Gringotts -- knows he can trust me, see. 
",false,false,science,false
airspelledtheir@gmail.com,powerfulas,another'sair,Null,2013-01-05,387668,"I shall speak to Professor Dumbledore and see if we can't bend the first-year rule. Heaven knows, we need a better team than last year. 
",false,true,podcasts,false
pitch-blackanthe@gmail.com,yehand,You'ddetentions,Null,2010-02-19,1546359,"It wasn't going to be that simple. They hadn't gone more than a dozen paces when a doorknob rattled and something came shooting out of a classroom in front of them. 
",false,false,etc,false
boughthoppedroom@gmail.com,thethey,I'vethe,Null,2015-02-10,1519202,"The sky had turned light before they stopped talking. They went to bed exhausted, their throats sore. But the night's surprises weren't over. 
",false,false,science,false
ord'yehup@gmail.com,surehe,Someonea,Null,2010-01-06,7661212,"Madam Pince the librarian brandished a feather duster at him. 
",false,false,creative,false
frontbirthdayslike@gmail.com,doesn'tfirst,broomhe's,Null,2012-08-09,1427720,"At once, the black ball rose high in the air and then pelted straight at Harry's face. Harry swung at it with the bat to stop it from breaking his nose, and sent it zigzagging away into the air -- it zoomed around their heads and then shot at Wood, who dived on top of it and managed to pin it to the ground. 
",false,false,etc,false
kisshadto@gmail.com,ofhand,pastagreed,Null,2018-06-16,3986042,"Harry sighed and stretched out on the bed. Yesterday he'd have given anything to be up here. Today he'd rather be back in his cupboard with that letter than up here without it. 
",false,true,creative,false
enoughenteredwitches@gmail.com,Platformright,pajamaswas,Null,2015-10-02,4945527,"""Go away."" ""All right, but I warned you, you just remember what I said when you're on the train home tomorrow, you're so --"" 
",false,false,podcasts,false
youwavedwhy@gmail.com,andSorry,shegap,Null,2016-03-01,5438809,"""Maybe Snape's found out how to get past him without asking Hagrid,"" 
",false,false,gaming,false
Snape'sifdon't@gmail.com,yerto,worsethe,Null,2016-09-07,7119582,"""Mm?"" said Hagrid, who was pulling on his huge boots. 
",false,true,creative,false
there'stheirwished@gmail.com,nowthe,wandbut,Null,2015-02-01,383265,"If the motorcycle was huge, it was nothing to the man sitting astride it. He was almost twice as tall as a normal man and at least five times as wide. He looked simply too big to be allowed, and so wild - long tangles of bushy black hair and beard hid most of his face, he had hands the size of trash can lids, and his feet in their leather boots were like baby dolphins. In his vast, muscular arms he was holding a bundle of blankets. 
",false,false,podcasts,false
fieldstreetthird@gmail.com,tappedway,theSnape,Null,2014-10-06,7658050,"""Fifty?"" Harry gasped -- they would lose the lead, the lead he'd won in the last Quidditch match. 
",false,true,creative,false
havethesay@gmail.com,knewhairs,updragons,Null,2016-07-11,5857555,"How very wrong he was. 
",false,false,irl,false
andwantedupset@gmail.com,Butmuttered,aspicked,Null,2018-02-06,5710119,"The egg was lying on the table. There were deep cracks in it. Something was moving inside; a funny clicking noise was coming from it. 
",false,true,science,true
whataton@gmail.com,askcomplain,nowill,Null,2010-03-19,5552770,"""Don't you think it's a bit odd,"" said Harry, scrambling up the grassy slope, ""that what Hagrid wants more than anything else is a dragon, and a stranger turns up who just happens to have an egg in his pocket? How many people wander around with dragon eggs if it's against wizard law? Lucky they found Hagrid, don't you think? Why didn't I see it before?"" 
",false,false,etc,false
roughlytheits@gmail.com,pointedgirl,itthat,Null,2010-04-21,6866922,"""But why couldn't Quirrell touch me?"" 
",false,false,science,false
upappearedwaited@gmail.com,happensplendid,foolishan,Null,2017-03-06,2278738,"""Ahem,"" said Dumbledore. ""I have a few last-minute points to dish out. 
",false,false,science,false
newthemlike@gmail.com,weren'tof,wellhis,Null,2014-04-03,5220484,"""So sorry, your bloodiness, Mr. Baron, Sir,"" he said greasily. ""My mistake, my mistake -- I didn't see you -- of course I didn't, you're invisible -- forgive old Peevsie his little joke, sir."" 
",false,false,gaming,false
repeatedcorrectingold@gmail.com,againstforward,thenoise,Null,2010-06-18,3072914,"""Foul!"" screamed the Gryffindors. 
",false,true,science,true
Greenandnot@gmail.com,calledwas,fullbowl,Null,2012-07-04,2122687,"Harry pulled back his bangs to show the lightning scar. Ron stared. 
",false,false,science,false
upHogwartsIt's@gmail.com,becomedid,Flitwickdangerous,Null,2014-01-15,593413,"""Please, Professor McGonagall -- they were looking for me."" 
",false,true,irl,false
twinklingbothmust@gmail.com,bethough,saycan't,Null,2015-02-14,2342926,"Harry went back to the library, where Hermione was testing Ron on Astronomy. Harry told them what he'd heard. 
",false,false,podcasts,false
kinguptell@gmail.com,whichevernot,yeh'llNow,Null,2015-11-04,6972900,"The boa constrictor jabbed its tail at the sign again and Harry read on: This specimen was bred in the zoo. ""Oh, I see -- so you've never been to Brazil?"" 
",false,true,creative,false
askedusuallyalso@gmail.com,Hermionethe,hisgotten,Null,2016-05-03,2795674,"""D'you think that was a centaur we heard earlier?"" said Harry. 
",false,false,irl,false
usehurtledslid@gmail.com,theirbe,behindthe,Null,2010-10-21,6296615,"""Oh, of course, you wouldn't know -- Chocolate Frogs have cards, inside them, you know, to collect -- famous witches and wizards. I've got about five hundred, but I haven't got Agrippa or Ptolemy."" 
",false,false,irl,false
eyesitpanic@gmail.com,threeRon,saidVernon,Null,2014-04-20,906004,"""Professor, I think -- I know -- that Sn- that someone's going to try and steal the Stone. I've got to talk to Professor Dumbledore."" 
",false,true,irl,true
broomsortthat@gmail.com,anda,Whatpulled,Null,2010-10-17,2940703,"He handed Harry a small club, a bit like a short baseball bat. 
",false,false,podcasts,false
I'mveryhe@gmail.com,themkeep,atto,Null,2017-08-17,7074904,"Then a noise in the next room made them jump. Harry had only just raised his wand when they heard someone speak -and it wasn't Malfoy. 
",false,true,creative,true
hisMalfoyDumbledore's@gmail.com,wandto,theythe,Null,2014-10-13,6456826,"""Dinky Duddydums, don't cry, Mummy won't let him spoil your special day!"" she cried, flinging her arms around him. 
",false,false,creative,false
makingroomthought@gmail.com,happenedremembered,shename,Null,2015-10-13,7555028,"""Professor Snape, Harry."" ""Yes, him -- Quirrell said he hates me because he hated my father. Is that true?"" 
",false,false,gaming,false
thoughreallyon@gmail.com,thea,Harrypeople,Null,2015-05-05,7000761,"Hermione marched away with her nose in the air. 
",false,false,podcasts,false
aliveHagridspotted@gmail.com,wholeanswer,gentlyof,Null,2015-11-01,5826879,"Harry was on the point of unfolding his letter, which was written on the same heavy parchment as the envelope, when it was jerked sharply out of his hand by Uncle Vernon. 
",false,false,etc,false
thenota@gmail.com,workhe,bettermarkings,Null,2018-03-19,2331493,"""Resign?"" Wood thundered. ""What good'll that do? How are we going to get any points back if we can't win at Quidditch?"" 
",false,false,creative,false
terlampit@gmail.com,theeither,needHermione,Null,2014-10-11,6620634,"Mr. Dursley was the director of a firm called Grunnings, which made drills. He was a big, beefy man with hardly any neck, although he did have a very large mustache. Mrs. Dursley was thin and blonde and had nearly twice the usual amount of neck, which came in very useful as she spent so much of her time craning over garden fences, spying on the neighbors. The Dursleys had a small son called Dudley and in their opinion there was no finer boy anywhere. 
",false,false,irl,false
Iforknow@gmail.com,thewhat,arefrozen,Null,2012-02-01,2787033,"""The truth."" Dumbledore sighed. ""It is a beautiful and terrible thing, and should therefore be treated with great caution. However, I shall answer your questions unless I have a very good reason not to, in which case I beg you'll forgive me. I shall not, of course, lie."" 
",false,true,science,false
lettheirI@gmail.com,waycloser,divepiercing,Null,2015-06-05,5866911,"""Look --"" he murmured, holding out his arm to stop Malfoy. 
",false,false,creative,false
Areonlythem@gmail.com,groundpulled,emerald-greenhe,Null,2012-01-10,6912666,"""Harry Potter!"" she squealed. ""Look, Mom! I can see ""Be quiet, Ginny, and it's rude to point."" 
",false,false,gaming,false
hadthebeing@gmail.com,aftermust,andyou,Null,2016-03-20,1315362,"Professor McGonagall had come around the week before, making a list of students who would be staying for the holidays, and Harry had signed up at once. He didn't feel sorry for himself at all; this would probably be the best Christmas he'd ever had. Ron and his brothers were staying, too, because Mr. and Mrs. Weasley were going to Romania to visit Charlie. 
",false,false,irl,false
lyingasweetums@gmail.com,couldFor,pleasebags,Null,2011-11-06,7718095,"""Who's that teacher talking to Professor Quirrell?"" he asked Percy. 
",false,false,science,false
outWhitethe@gmail.com,wentwe,youto,Null,2014-08-15,4741960,"All Harry's -- it was incredible. The Dursleys couldn't have known about this or they'd have had it from him faster than blinking. How often had they complained how much Harry cost them to keep? And all the time there had been a small fortune belonging to him, buried deep under London. 
",false,true,etc,false
restHannahgot@gmail.com,Okayhim,saidYou're,Null,2016-02-14,6719771,"""But Snape tried to kill me!"" 
",false,true,creative,true
notthehim@gmail.com,isn'tacross,Alltheir,Null,2016-08-20,8164942,"Ron went speeding in the direction that Harry was pointing, crashed into the ceiling, and nearly fell off his broom. 
",false,true,creative,false
spentMirrorwas@gmail.com,theyHarry,crystallot,Null,2012-01-20,6370424,"""Kept what from me?"" said Harry eagerly. 
",false,true,science,false
Rontheonly@gmail.com,thatwas,theHe,Null,2010-01-11,7511737,"The rest of the team hung back to talk to one another as usual at the end of practice, but Harry headed straight back to the Gryffindor common room, where he found Ron and Hermione playing chess. Chess was the only thing Hermione ever lost at, something Harry and Ron thought was very good for her. 
",false,true,podcasts,false
Thousandthey'reBut@gmail.com,ofthe,UNIFORMhad,Null,2012-06-13,3883218,"""What has been going on?"" she said, looking at the sweets all over the floor and Ron picking up Scabbers by his tail. 
",false,false,gaming,false
studyingjustkeep@gmail.com,Mrsanythin,beamedsomething,Null,2011-07-04,4180076,"""It's okay!"" he called up to the light the size of a postage stamp, which was the open trapdoor, ""it's a soft landing, you can jump!"" 
",false,false,irl,false
hisyellDudley@gmail.com,anythingbig,droppedtwo,Null,2012-03-01,1662949,"""Really? What happened to them?"" 
",false,false,etc,false
havespentspying@gmail.com,youknew,couldMy,Null,2016-04-13,3911477,"""This ball's called the Quaffle,"" said Wood. ""The Chasers throw the Quaffle to each other and try and get it through one of the hoops to score a goal. Ten points every time the Quaffle goes through one of the hoops. Follow me?"" 
",false,false,etc,false
whenjobhow@gmail.com,pastsaid,themflat,Null,2018-03-01,2092223,"""RUN!"" Harry yelled, and the four of them sprinted down the gallery, not looking back to see whether Filch was following -- they swung around the doorpost and galloped down one corridor then another, Harry in the lead, without any idea where they were or where they were going -- they ripped through a tapestry and found themselves in a hidden passageway, hurtled along it and came out near their Charms classroom, which they knew was miles from the trophy room. 
",false,true,irl,true
wasnotHermione@gmail.com,anythinHe,berserkhis,Null,2012-01-27,6596672,"""Oh, right!"" said Hermione, and she whipped out her wand, waved it, muttered something, and sent a jet of the same bluebell flames she had used on Snape at the plant. In a matter of seconds, the two boys felt it loosening its grip as it cringed away from the light and warmth. 
",false,false,etc,false
hisseenice@gmail.com,fanaticthere,Iwalk,Null,2013-11-15,7788006,"""Yeah,"" said Ron, ""and lucky Harry doesn't lose his head in a crisis -- 'there's no wood,' honestly."" 
",false,true,gaming,false
teathems@gmail.com,shoulderlike,Daregoing,Null,2011-11-02,7326344,"""Yeah,"" said Ron. He flopped back into his seat, looking depressed. 
",false,false,podcasts,false
saiddidn'tnostrils@gmail.com,Hagridwith,saidpain,Null,2016-09-19,6797891,"At five to three they left the castle and made their way across the grounds. Hagrid lived in a small wooden house on the edge of the forbidden forest. A crossbow and a pair of galoshes were outside the front door. 
",false,true,etc,false
hiswhileHermione@gmail.com,indragon,usbooks,Null,2013-03-06,5394041,"""Do you want me to go to the Bloody Baron?"" 
",false,false,science,false
willwasgarden@gmail.com,easilybut,Dumbledoreup,Null,2016-05-15,6101940,"""So what is Quidditch?"" 
",false,false,science,false
giganticthelow@gmail.com,oftime,onbellowed,Null,2010-05-15,6354218,"He showed Harry two identical balls, jet black and slightly smaller than the red Quaffle. Harry noticed that they seemed to be straining to escape the straps holding them inside the box. 
",false,true,podcasts,false
completelybehead@gmail.com,hundredan,IThey'll,Null,2017-08-22,6645258,"""Hermione!"" 
",false,false,science,false
whytimeThe@gmail.com,inbroad,Meetfierce,Null,2014-02-07,1421155,"""Well, I still say you were lucky, but not many first years could have taken on a full-grown mountain troll. You each win Gryffindor five points. Professor Dumbledore will be informed of this. You may go."" 
",false,true,gaming,false
himsaidrunning@gmail.com,heand,theLily,Null,2016-04-14,4799370,"Harry wasn't listening. 
",false,true,science,false
theComeHigh@gmail.com,Theypossibly,prefectsNeville's,Null,2015-02-03,1963426,"Uncle Vernon seized Harry around the waist and threw him into the hall. 
",false,false,irl,false
pantingturningheads@gmail.com,fewThe,goldin,Null,2017-07-16,270826,"Mrs. Dursley came into the living room carrying two cups of tea. It was no good. He'd have to say something to her. He cleared his throat nervously. ""Er -- Petunia, dear -- you haven't heard from your sister lately, have you?"" 
",false,true,podcasts,false
thatelsemistake@gmail.com,gentlythe,Ronwere,Null,2016-01-15,3386114,"They passed the ghost of a tall witch gliding in the opposite direction, but saw no one else. just as Ron started moaning that his feet were dead with cold, Harry spotted the suit of armor. 
",false,false,gaming,false
nextseemingbeen@gmail.com,betgiant,themcomplex,Null,2015-05-27,801725,"Harry felt restless. He wanted Quidditch Through the Ages back, to take his mind off his nerves about tomorrow. Why should he be afraid of Snape? Getting up, he told Ron and Hermione he was going to ask Snape if he could have it. 
",false,false,creative,false
expelledthembelonging@gmail.com,downstudent,fortime,Null,2017-01-22,6386736,"Three pairs of rolling, mad eyes; three noses, twitching and quivering in their direction; three drooling mouths, saliva hanging in slippery ropes from yellowish fangs. 
",false,true,irl,true
wantwasher@gmail.com,histhe,Youto,Null,2014-11-02,7277117,"""Second -- to Miss Hermione Granger... for the use of cool logic in the face of fire, I award Gryffindor house fifty points."" 
",false,false,podcasts,false
heupsaid@gmail.com,Witchcrafttwisted,tojumped,Null,2016-07-16,343471,"""Good evening,"" said Ronan. ""Students, are you? And do you learn much, up at the school?"" 
",false,true,irl,true
theyforwardbroom@gmail.com,ofsaid,aboutprobably,Null,2016-11-23,4004716,"Quirrell rounded on Harry. 
",false,true,creative,false
